Name	Year	Country Code	Country	 Region 	Europe	Continent	Access Number	Subtype
07BRGQ1311	2007	BR	Brazil	SouthAmerica	SouthAmerica	America	GQ401311	C
07BRGQ1309	2007	BR	Brazil	SouthAmerica	SouthAmerica	America	GQ401309	C
07BRGQ1308	2007	BR	Brazil	SouthAmerica	SouthAmerica	America	GQ401308	C
07BRGQ1305	2007	BR	Brazil	SouthAmerica	SouthAmerica	America	GQ401305	C
07BRGQ1304	2007	BR	Brazil	SouthAmerica	SouthAmerica	America	GQ401304	C
07BRGQ1303	2007	BR	Brazil	SouthAmerica	SouthAmerica	America	GQ401303	C
07BRGQ1302	2007	BR	Brazil	SouthAmerica	SouthAmerica	America	GQ401302	C
07BRGQ1300	2007	BR	Brazil	SouthAmerica	SouthAmerica	America	GQ401300	C
08BRGQ1299	2008	BR	Brazil	SouthAmerica	SouthAmerica	America	GQ401299	C
05BRGQ2311	2005	BR	Brazil	SouthAmerica	SouthAmerica	America	GQ862311	C
06BREF9213	2006	BR	Brazil	SouthAmerica	SouthAmerica	America	EF379213	C
06BREF9212	2006	BR	Brazil	SouthAmerica	SouthAmerica	America	EF379212	C
06BREF9211	2006	BR	Brazil	SouthAmerica	SouthAmerica	America	EF379211	C
06BREF9209	2006	BR	Brazil	SouthAmerica	SouthAmerica	America	EF379209	C
06BREF9207	2006	BR	Brazil	SouthAmerica	SouthAmerica	America	EF379207	C
06BREF9206	2006	BR	Brazil	SouthAmerica	SouthAmerica	America	EF379206	C
06BREF9204	2006	BR	Brazil	SouthAmerica	SouthAmerica	America	EF379204	C
06BREF9203	2006	BR	Brazil	SouthAmerica	SouthAmerica	America	EF379203	C
06BREF9199	2006	BR	Brazil	SouthAmerica	SouthAmerica	America	EF379199	C
06BREF9198	2006	BR	Brazil	SouthAmerica	SouthAmerica	America	EF379198	C
06BREF9191	2006	BR	Brazil	SouthAmerica	SouthAmerica	America	EF379191	C
06BREF9181	2006	BR	Brazil	SouthAmerica	SouthAmerica	America	EF379181	C
05BREF9178	2005	BR	Brazil	SouthAmerica	SouthAmerica	America	EF379178	C
05BREF9177	2005	BR	Brazil	SouthAmerica	SouthAmerica	America	EF379177	C
05BREF9176	2005	BR	Brazil	SouthAmerica	SouthAmerica	America	EF379176	C
05BREF9174	2005	BR	Brazil	SouthAmerica	SouthAmerica	America	EF379174	C
05BREF9171	2005	BR	Brazil	SouthAmerica	SouthAmerica	America	EF379171	C
05BREF9168	2005	BR	Brazil	SouthAmerica	SouthAmerica	America	EF379168	C
05BREF9159	2005	BR	Brazil	SouthAmerica	SouthAmerica	America	EF379159	C
04BREF9154	2004	BR	Brazil	SouthAmerica	SouthAmerica	America	EF379154	C
04BRAY7525	2004	BR	Brazil	SouthAmerica	SouthAmerica	America	AY727525	C
04BRAY7524	2004	BR	Brazil	SouthAmerica	SouthAmerica	America	AY727524	C
04BRAY7523	2004	BR	Brazil	SouthAmerica	SouthAmerica	America	AY727523	C
04BRAY7522	2004	BR	Brazil	SouthAmerica	SouthAmerica	America	AY727522	C
04BRDQ8545	2004	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ518545	C
04BRDQ8543	2004	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ518543	C
04BRDQ8540	2004	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ518540	C
04BRDQ8539	2004	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ518539	C
04BRDQ8538	2004	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ518538	C
04BRDQ8537	2004	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ518537	C
04BRDQ8536	2004	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ518536	C
04BRDQ8533	2004	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ518533	C
04BRDQ8532	2004	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ518532	C
04BRDQ8531	2004	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ518531	C
04BRDQ8527	2004	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ518527	C
04BRDQ8524	2004	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ518524	C
04BRDQ8523	2004	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ518523	C
04BRDQ8520	2004	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ518520	C
04BRDQ8486	2004	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ518486	C
04BRDQ8484	2004	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ518484	C
04BRDQ8479	2004	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ518479	C
98BRAF6228	1998	BR	Brazil	SouthAmerica	SouthAmerica	America	AF286228	C
06BREU3534	2006	BR	Brazil	SouthAmerica	SouthAmerica	America	EU293534	C
02BRDQ1006	2002	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ191006	C
02BRDQ0951	2002	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ190951	C
02BRDQ4011	2002	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ344011	C
02BRDQ4006	2002	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ344006	C
02BRDQ4005	2002	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ344005	C
02BRDQ4003	2002	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ344003	C
02BRDQ4002	2002	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ344002	C
02BRDQ4001	2002	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ344001	C
02BRDQ3999	2002	BR	Brazil	SouthAmerica	SouthAmerica	America	DQ343999	C
01BRAY3550	2001	BR	Brazil	SouthAmerica	SouthAmerica	America	AY213550	C
01BRAY3542	2001	BR	Brazil	SouthAmerica	SouthAmerica	America	AY213542	C
01BRAY3522	2001	BR	Brazil	SouthAmerica	SouthAmerica	America	AY213522	C
01BRAY3521	2001	BR	Brazil	SouthAmerica	SouthAmerica	America	AY213521	C
96BWAF0030	1996	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF290030	C
96BWAF0027	1996	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF290027	C
01BWAY9338	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829338	C
01BWAY9337	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829337	C
01BWAY9336	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829336	C
01BWAY9335	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829335	C
01BWAY9334	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829334	C
01BWAY9333	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829333	C
01BWAY9332	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829332	C
01BWAY9331	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829331	C
01BWAY9330	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829330	C
01BWAY9329	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829329	C
01BWAY9328	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829328	C
01BWAY9327	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829327	C
01BWAY9326	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829326	C
01BWAY9325	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829325	C
01BWAY9324	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829324	C
01BWAY9323	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829323	C
01BWAY9322	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829322	C
01BWAY9321	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829321	C
01BWAY9320	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829320	C
01BWAY9319	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829319	C
01BWAY9318	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829318	C
01BWAY9317	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829317	C
01BWAY9316	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829316	C
01BWAY9315	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829315	C
01BWAY9314	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829314	C
01BWAY9313	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829313	C
01BWAY9312	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829312	C
01BWAY9311	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829311	C
01BWAY9310	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829310	C
01BWAY9309	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829309	C
01BWAY9308	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829308	C
01BWAY9307	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829307	C
01BWAY9306	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829306	C
01BWAY9305	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829305	C
01BWAY9304	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829304	C
01BWAY9303	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829303	C
01BWAY9302	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829302	C
01BWAY9301	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829301	C
01BWAY9300	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829300	C
01BWAY9299	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829299	C
01BWAY9298	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829298	C
01BWAY9297	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829297	C
01BWAY9296	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829296	C
01BWAY9295	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829295	C
01BWAY9294	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829294	C
01BWAY9293	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829293	C
01BWAY9292	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829292	C
01BWAY9291	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829291	C
01BWAY9290	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829290	C
01BWAY9288	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829288	C
01BWAY9287	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829287	C
01BWAY9286	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829286	C
01BWAY9285	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829285	C
01BWAY9284	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829284	C
01BWAY9283	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829283	C
01BWAY9282	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829282	C
01BWAY9281	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829281	C
01BWAY9280	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829280	C
01BWAY9279	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829279	C
01BWAY9278	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829278	C
01BWAY9277	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829277	C
01BWAY9276	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829276	C
01BWAY9275	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829275	C
01BWAY9274	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829274	C
01BWAY9273	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829273	C
01BWAY9272	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829272	C
01BWAY9271	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829271	C
01BWAY9270	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829270	C
01BWAY9269	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829269	C
01BWAY9268	2001	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AY829268	C
00BWAF3115	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443115	C
00BWAF3114	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443114	C
00BWAF3113	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443113	C
00BWAF3112	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443112	C
00BWAF3111	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443111	C
00BWAF3110	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443110	C
00BWAF3109	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443109	C
00BWAF3108	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443108	C
00BWAF3107	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443107	C
00BWAF3105	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443105	C
00BWAF3104	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443104	C
00BWAF3103	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443103	C
00BWAF3102	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443102	C
00BWAF3101	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443101	C
00BWAF3100	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443100	C
00BWAF3099	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443099	C
00BWAF3098	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443098	C
00BWAF3097	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443097	C
00BWAF3096	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443096	C
00BWAF3095	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443095	C
00BWAF3094	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443094	C
00BWAF3093	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443093	C
00BWAF3092	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443092	C
00BWAF3091	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443091	C
00BWAF3090	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443090	C
00BWAF3089	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443089	C
00BWAF3088	2000	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443088	C
99BWAF3087	1999	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443087	C
99BWAF3086	1999	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443086	C
99BWAF3085	1999	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443085	C
99BWAF3084	1999	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443084	C
99BWAF3083	1999	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443083	C
98BWAF3082	1998	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443082	C
98BWAF3081	1998	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443081	C
98BWAF3080	1998	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443080	C
98BWAF3079	1998	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443079	C
98BWAF3078	1998	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443078	C
98BWAF3077	1998	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443077	C
98BWAF3076	1998	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443076	C
96BWAF3075	1996	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443075	C
96BWAF3074	1996	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF443074	C
96BWAF1523	1996	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF321523	C
96BWAF0981	1996	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF110981	C
96BWAF0980	1996	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF110980	C
96BWAF0978	1996	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF110978	C
96BWAF0977	1996	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF110977	C
96BWAF0976	1996	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF110976	C
96BWAF0974	1996	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF110974	C
96BWAF0972	1996	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF110972	C
96BWAF0971	1996	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF110971	C
96BWAF0970	1996	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF110970	C
96BWAF0969	1996	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF110969	C
96BWAF0968	1996	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF110968	C
96BWAF0967	1996	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF110967	C
96BWAF0966	1996	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF110966	C
96BWAF0965	1996	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF110965	C
96BWAF0964	1996	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF110964	C
96BWAF0963	1996	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF110963	C
96BWAF0962	1996	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF110962	C
96BWAF0961	1996	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF110961	C
96BWAF0959	1996	BW	Botswana	SouthernAfrica	SouthernAfrica	CentralSouthernAfrica	AF110959	C
02CDAM1050	2002	CD	Dem. Rep. of Congo	CentralAfrica	CentralAfrica	CentralSouthernAfrica	AM041050	C
02CDAM1034	2002	CD	Dem. Rep. of Congo	CentralAfrica	CentralAfrica	CentralSouthernAfrica	AM041034	C
02CDAM1017	2002	CD	Dem. Rep. of Congo	CentralAfrica	CentralAfrica	CentralSouthernAfrica	AM041017	C
02CDAM1011	2002	CD	Dem. Rep. of Congo	CentralAfrica	CentralAfrica	CentralSouthernAfrica	AM041011	C
02CDAM1002	2002	CD	Dem. Rep. of Congo	CentralAfrica	CentralAfrica	CentralSouthernAfrica	AM041002	C
02CDAM0991	2002	CD	Dem. Rep. of Congo	CentralAfrica	CentralAfrica	CentralSouthernAfrica	AM040991	C
02CDAM0985	2002	CD	Dem. Rep. of Congo	CentralAfrica	CentralAfrica	CentralSouthernAfrica	AM040985	C
07CDFR6658	2007	CD	Dem. Rep. of Congo	CentralAfrica	CentralAfrica	CentralSouthernAfrica	FR666658	C
07CDFR6650	2007	CD	Dem. Rep. of Congo	CentralAfrica	CentralAfrica	CentralSouthernAfrica	FR666650	C
07CDFR6649	2007	CD	Dem. Rep. of Congo	CentralAfrica	CentralAfrica	CentralSouthernAfrica	FR666649	C
07CDFR6642	2007	CD	Dem. Rep. of Congo	CentralAfrica	CentralAfrica	CentralSouthernAfrica	FR666642	C
07CDFR6631	2007	CD	Dem. Rep. of Congo	CentralAfrica	CentralAfrica	CentralSouthernAfrica	FR666631	C
07CDFR6625	2007	CD	Dem. Rep. of Congo	CentralAfrica	CentralAfrica	CentralSouthernAfrica	FR666625	C
07CDFR6621	2007	CD	Dem. Rep. of Congo	CentralAfrica	CentralAfrica	CentralSouthernAfrica	FR666621	C
07CDFR6620	2007	CD	Dem. Rep. of Congo	CentralAfrica	CentralAfrica	CentralSouthernAfrica	FR666620	C
07CDFR6617	2007	CD	Dem. Rep. of Congo	CentralAfrica	CentralAfrica	CentralSouthernAfrica	FR666617	C
07CDFR6613	2007	CD	Dem. Rep. of Congo	CentralAfrica	CentralAfrica	CentralSouthernAfrica	FR666613	C
07CDFR6608	2007	CD	Dem. Rep. of Congo	CentralAfrica	CentralAfrica	CentralSouthernAfrica	FR666608	C
96CHGQ8145	1996	CH	Switzerland	WesternEurope	Europe	Europe	GQ848145	C
96CHGQ8120	1996	CH	Switzerland	WesternEurope	Europe	Europe	GQ848120	C
04CNEF2539	2004	CN	China	Asia	Asia	Asia	EF122539	C
05CNFJ1453	2005	CN	China	Asia	Asia	Asia	FJ531453	C
07CNFM1950	2007	CN	China	Asia	Asia	Asia	FM251950	C
07CNFM1949	2007	CN	China	Asia	Asia	Asia	FM251949	C
07CNFJ7048	2007	CN	China	Asia	Asia	Asia	FJ387048	C
07CNFJ7034	2007	CN	China	Asia	Asia	Asia	FJ387034	C
98CNAY7806	1998	CN	China	Asia	Asia	Asia	AY967806	C
09CUHQ8352	2009	CU	Cuba	CentralAmerica	CentralAmerica	America	HQ108352	C
03CUDQ3384	2003	CU	Cuba	CentralAmerica	CentralAmerica	America	DQ113384	C
03CUDQ3379	2003	CU	Cuba	CentralAmerica	CentralAmerica	America	DQ113379	C
03CUDQ3364	2003	CU	Cuba	CentralAmerica	CentralAmerica	America	DQ113364	C
03CUDQ3348	2003	CU	Cuba	CentralAmerica	CentralAmerica	America	DQ113348	C
03CUDQ3317	2003	CU	Cuba	CentralAmerica	CentralAmerica	America	DQ113317	C
03CUDQ3298	2003	CU	Cuba	CentralAmerica	CentralAmerica	America	DQ113298	C
03CUDQ3243	2003	CU	Cuba	CentralAmerica	CentralAmerica	America	DQ113243	C
03CUDQ3224	2003	CU	Cuba	CentralAmerica	CentralAmerica	America	DQ113224	C
03CUDQ3190	2003	CU	Cuba	CentralAmerica	CentralAmerica	America	DQ113190	C
03CUDQ3165	2003	CU	Cuba	CentralAmerica	CentralAmerica	America	DQ113165	C
03CUDQ3161	2003	CU	Cuba	CentralAmerica	CentralAmerica	America	DQ113161	C
03CUDQ3130	2003	CU	Cuba	CentralAmerica	CentralAmerica	America	DQ113130	C
03CUDQ3129	2003	CU	Cuba	CentralAmerica	CentralAmerica	America	DQ113129	C
03CUDQ3111	2003	CU	Cuba	CentralAmerica	CentralAmerica	America	DQ113111	C
03CUDQ3094	2003	CU	Cuba	CentralAmerica	CentralAmerica	America	DQ113094	C
03CUDQ3084	2003	CU	Cuba	CentralAmerica	CentralAmerica	America	DQ113084	C
03CUDQ3072	2003	CU	Cuba	CentralAmerica	CentralAmerica	America	DQ113072	C
03CUDQ3042	2003	CU	Cuba	CentralAmerica	CentralAmerica	America	DQ113042	C
03CUDQ3033	2003	CU	Cuba	CentralAmerica	CentralAmerica	America	DQ113033	C
03CUDQ3013	2003	CU	Cuba	CentralAmerica	CentralAmerica	America	DQ113013	C
03CUDQ2999	2003	CU	Cuba	CentralAmerica	CentralAmerica	America	DQ112999	C
03CUDQ2986	2003	CU	Cuba	CentralAmerica	CentralAmerica	America	DQ112986	C
03CUDQ2982	2003	CU	Cuba	CentralAmerica	CentralAmerica	America	DQ112982	C
03CUDQ2972	2003	CU	Cuba	CentralAmerica	CentralAmerica	America	DQ112972	C
06CYFJ8952	2006	CY	Cyprus	SouthernEurope	Europe	Europe	FJ388952	C
06CYFJ8948	2006	CY	Cyprus	SouthernEurope	Europe	Europe	FJ388948	C
05CYFJ8913	2005	CY	Cyprus	SouthernEurope	Europe	Europe	FJ388913	C
05CYFJ8901	2005	CY	Cyprus	SouthernEurope	Europe	Europe	FJ388901	C
06CYEU3407	2006	CY	Cyprus	SouthernEurope	Europe	Europe	EU673407	C
06CYEU3406	2006	CY	Cyprus	SouthernEurope	Europe	Europe	EU673406	C
05CYEU3391	2005	CY	Cyprus	SouthernEurope	Europe	Europe	EU673391	C
03CYEU3374	2003	CY	Cyprus	SouthernEurope	Europe	Europe	EU673374	C
00CZAY4340	2000	CZ	Czech Rep.	EasternEurope	Europe	Europe	AY694340	C
00CZAY4304	2000	CZ	Czech Rep.	EasternEurope	Europe	Europe	AY694304	C
00CZAY4300	2000	CZ	Czech Rep.	EasternEurope	Europe	Europe	AY694300	C
00CZAY4299	2000	CZ	Czech Rep.	EasternEurope	Europe	Europe	AY694299	C
00CZAY4298	2000	CZ	Czech Rep.	EasternEurope	Europe	Europe	AY694298	C
00CZAY4280	2000	CZ	Czech Rep.	EasternEurope	Europe	Europe	AY694280	C
00CZAY4266	2000	CZ	Czech Rep.	EasternEurope	Europe	Europe	AY694266	C
00CZAY4256	2000	CZ	Czech Rep.	EasternEurope	Europe	Europe	AY694256	C
00CZAY4255	2000	CZ	Czech Rep.	EasternEurope	Europe	Europe	AY694255	C
00CZAY4240	2000	CZ	Czech Rep.	EasternEurope	Europe	Europe	AY694240	C
00CZAY4221	2000	CZ	Czech Rep.	EasternEurope	Europe	Europe	AY694221	C
04DEGU1173	2004	DE	Germany	WesternEurope	Europe	Europe	GU271173	C
04DEGU1172	2004	DE	Germany	WesternEurope	Europe	Europe	GU271172	C
